dia,hora,datetime_completo,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,source
2024-11-29,16:00:00,2024-11-29 16:00:00,1732906800,25.1,25.1,26.54,4.5,0.0,0.0,0.0,0.0,,22.0,9.5,71.0,1011.4,14.9,0.0,961.0,3.5,10.0,Clear,clear-day,obs
2024-11-29,17:00:00,2024-11-29 17:00:00,1732910400,25.2,25.2,29.23,6.0,0.0,0.0,0.0,0.0,,19.4,7.7,1.0,1011.1,14.9,0.2,800.4,2.9,8.0,Clear,clear-day,obs
2024-11-29,18:00:00,2024-11-29 18:00:00,1732914000,26.9,26.0,18.34,0.8,0.0,0.0,0.0,0.0,,17.6,9.4,92.0,1010.4,12.8,16.4,596.7,2.1,6.0,Clear,clear-day,obs
2024-11-29,19:00:00,2024-11-29 19:00:00,1732917600,24.6,24.6,32.29,6.9,0.0,0.0,0.0,0.0,,17.3,0.3,140.0,1013.0,14.9,0.8,369.0,1.3,4.0,Clear,clear-day,obs
2024-11-29,20:00:00,2024-11-29 20:00:00,1732921200,22.7,22.7,38.26,7.8,0.0,0.0,0.0,0.0,,17.3,0.2,140.0,1011.5,14.9,0.5,146.2,0.5,1.0,Clear,clear-day,obs
2024-11-29,21:00:00,2024-11-29 21:00:00,1732924800,20.7,20.7,41.19,7.0,0.0,0.0,0.0,0.0,,18.0,0.1,140.0,1012.3,14.9,0.0,8.1,0.0,0.0,Clear,clear-night,obs
2024-11-29,22:00:00,2024-11-29 22:00:00,1732928400,19.5,19.5,40.39,5.7,0.0,0.0,0.0,0.0,,18.4,0.0,0.0,1012.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-29,23:00:00,2024-11-29 23:00:00,1732932000,18.3,18.3,42.06,5.2,0.0,0.0,0.0,0.0,,14.0,5.5,229.0,1013.5,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,00:00:00,2024-11-30 00:00:00,1732935600,18.1,18.1,39.46,4.1,0.0,0.0,0.0,0.0,,8.3,0.2,140.0,1014.2,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,01:00:00,2024-11-30 01:00:00,1732939200,20.2,20.2,27.42,0.8,0.0,0.0,0.0,0.0,,7.9,7.6,140.0,1014.2,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,02:00:00,2024-11-30 02:00:00,1732942800,20.0,20.0,28.48,1.2,0.0,0.0,0.0,0.0,,10.4,3.6,180.0,1014.4,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,03:00:00,2024-11-30 03:00:00,1732946400,15.2,15.2,40.51,1.8,0.0,0.0,0.0,0.0,,9.7,7.6,199.0,1012.5,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,04:00:00,2024-11-30 04:00:00,1732950000,18.0,18.0,30.02,0.2,0.0,0.0,0.0,0.0,,12.2,9.4,180.0,1012.3,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,05:00:00,2024-11-30 05:00:00,1732953600,17.9,17.9,29.87,0.0,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,1011.5,12.8,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,06:00:00,2024-11-30 06:00:00,1732957200,13.7,13.7,46.85,2.6,0.0,0.0,0.0,0.0,,14.4,0.0,0.0,1011.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-11-30,07:00:00,2024-11-30 07:00:00,1732960800,14.1,14.1,49.31,3.6,0.0,0.0,0.0,0.0,,15.1,7.5,201.0,1011.5,14.9,0.0,22.3,0.1,0.0,Clear,clear-day,obs
2024-11-30,08:00:00,2024-11-30 08:00:00,1732964400,16.7,16.7,56.06,7.9,0.0,0.0,0.0,0.0,,17.6,7.5,201.0,1011.1,14.9,0.0,188.0,0.7,2.0,Clear,clear-day,obs
2024-11-30,09:00:00,2024-11-30 09:00:00,1732968000,22.6,22.6,31.0,4.6,0.0,0.0,0.0,0.0,,19.4,0.2,140.0,1010.9,14.9,0.0,412.4,1.5,4.0,Clear,clear-day,obs
2024-11-30,10:00:00,2024-11-30 10:00:00,1732971600,23.7,23.7,28.33,4.2,0.0,0.0,0.0,0.0,,19.4,7.8,51.0,1010.2,14.9,0.0,630.8,2.3,6.0,Clear,clear-day,obs
2024-11-30,11:00:00,2024-11-30 11:00:00,1732975200,24.1,24.1,30.66,5.7,0.0,0.0,0.0,0.0,,20.9,9.6,343.0,1009.3,14.9,0.0,825.3,3.0,8.0,Clear,clear-day,obs
2024-11-30,12:00:00,2024-11-30 12:00:00,1732978800,24.6,24.6,31.78,6.7,0.0,0.0,0.0,0.0,,21.6,7.7,21.0,1008.4,14.9,0.0,976.2,3.5,10.0,Clear,clear-day,obs
2024-11-30,13:00:00,2024-11-30 13:00:00,1732982400,25.9,25.9,31.07,7.5,0.0,0.0,0.0,0.0,,22.3,5.7,139.0,1007.2,14.9,10.0,1065.9,3.8,10.0,Clear,clear-day,obs
2024-11-30,14:00:00,2024-11-30 14:00:00,1732986000,27.1,26.6,33.92,9.8,0.0,0.0,0.0,0.0,,23.0,11.3,51.0,1005.9,14.9,16.6,1077.9,3.9,10.0,Clear,clear-day,obs
2024-11-30,15:00:00,2024-11-30 15:00:00,1732989600,27.7,26.9,31.64,9.3,0.0,0.0,0.0,0.0,,23.8,9.5,20.0,1004.2,14.9,10.2,1010.6,3.6,10.0,Clear,clear-day,obs
2024-11-30,16:00:00,2024-11-30 16:00:00,1732993200,29.4,28.1,29.33,9.7,0.0,0.0,0.0,0.0,,20.9,7.7,67.0,1002.9,14.9,10.5,947.7,3.4,9.0,Clear,clear-day,obs
2024-11-30,17:00:00,2024-11-30 17:00:00,1732996800,30.2,29.1,32.67,12.0,0.0,0.0,0.0,0.0,,20.9,0.4,110.0,1001.9,14.9,10.5,784.3,2.8,8.0,Clear,clear-day,obs
2024-11-30,18:00:00,2024-11-30 18:00:00,1733000400,30.1,28.6,26.71,8.9,0.0,0.0,0.0,0.0,,20.5,12.8,111.0,1001.3,12.8,28.1,569.1,2.0,6.0,Partially cloudy,partly-cloudy-day,obs
2024-11-30,19:00:00,2024-11-30 19:00:00,1733004000,30.0,28.8,30.92,11.0,0.0,0.0,0.0,0.0,,23.0,9.4,110.0,1003.0,10.0,25.0,365.8,1.3,4.0,Partially cloudy,partly-cloudy-day,obs
2024-11-30,20:00:00,2024-11-30 20:00:00,1733007600,29.0,28.2,34.99,12.0,0.0,0.0,0.0,0.0,['rain'],18.4,13.0,110.0,1003.0,10.0,25.0,145.4,0.5,1.0,Partially cloudy,partly-cloudy-day,obs
2024-11-30,21:00:00,2024-11-30 21:00:00,1733011200,27.0,27.4,50.97,16.0,0.0,0.0,0.0,0.0,,14.4,14.8,50.0,1004.0,10.0,50.0,8.3,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-11-30,22:00:00,2024-11-30 22:00:00,1733014800,25.0,25.0,61.15,17.0,0.0,0.0,0.0,0.0,,13.0,18.4,40.0,1005.0,9.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-11-30,23:00:00,2024-11-30 23:00:00,1733018400,24.0,24.0,64.92,17.0,0.0,0.0,0.0,0.0,,13.0,14.8,40.0,1005.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,00:00:00,2024-12-01 00:00:00,1733022000,23.0,23.0,68.96,17.0,0.0,0.0,0.0,0.0,,12.6,18.4,40.0,1005.0,10.0,25.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,01:00:00,2024-12-01 01:00:00,1733025600,22.0,22.0,73.28,17.0,0.0,0.0,0.0,0.0,,16.6,7.6,80.0,1005.0,10.0,25.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,02:00:00,2024-12-01 02:00:00,1733029200,22.0,22.0,73.28,17.0,0.4,100.0,0.0,0.0,['rain'],16.9,3.6,103.9,1005.0,10.0,25.0,0.0,0.0,0.0,"Rain, Partially cloudy",rain,obs
2024-12-01,03:00:00,2024-12-01 03:00:00,1733032800,20.0,20.0,82.87,17.0,0.0,0.0,0.0,0.0,,11.5,5.4,90.0,1004.0,10.0,25.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,04:00:00,2024-12-01 04:00:00,1733036400,20.0,20.0,82.87,17.0,0.0,0.0,0.0,0.0,,11.5,3.6,189.1,1003.0,10.0,25.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,05:00:00,2024-12-01 05:00:00,1733040000,18.0,18.0,93.88,17.0,0.0,0.0,0.0,0.0,,27.0,5.4,140.0,1004.0,10.0,25.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,06:00:00,2024-12-01 06:00:00,1733043600,19.0,19.0,72.75,14.0,0.0,0.0,0.0,0.0,,53.6,35.3,130.0,1006.0,3.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-01,07:00:00,2024-12-01 07:00:00,1733047200,18.0,18.0,63.61,11.0,0.0,0.0,0.0,0.0,,41.4,22.3,180.0,1008.0,10.0,88.0,18.8,0.1,0.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,08:00:00,2024-12-01 08:00:00,1733050800,19.0,19.0,55.9,10.0,0.0,0.0,0.0,0.0,,45.7,24.1,180.0,1010.0,10.0,50.0,153.5,0.6,2.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,09:00:00,2024-12-01 09:00:00,1733054400,21.0,21.0,49.39,10.0,0.0,0.0,0.0,0.0,,46.1,16.6,160.0,1011.0,10.0,50.0,365.0,1.3,4.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,10:00:00,2024-12-01 10:00:00,1733058000,20.0,20.0,42.87,7.0,0.0,0.0,0.0,0.0,,42.8,20.5,110.0,1011.0,10.0,50.0,578.3,2.1,6.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,11:00:00,2024-12-01 11:00:00,1733061600,22.0,22.0,40.59,8.0,0.0,0.0,0.0,0.0,,40.7,18.4,140.0,1010.0,10.0,50.0,829.7,3.0,8.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,12:00:00,2024-12-01 12:00:00,1733065200,23.0,23.0,40.87,9.0,0.0,0.0,0.0,0.0,,35.6,13.0,110.0,1010.0,10.0,50.0,988.0,3.6,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,13:00:00,2024-12-01 13:00:00,1733068800,24.0,24.0,35.96,8.0,0.0,0.0,0.0,0.0,,31.0,13.0,110.0,1009.0,10.0,50.0,1069.3,3.8,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,14:00:00,2024-12-01 14:00:00,1733072400,24.0,24.0,38.48,9.0,0.0,0.0,0.0,0.0,,25.9,11.2,110.0,1009.0,10.0,50.0,1042.2,3.8,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,15:00:00,2024-12-01 15:00:00,1733076000,26.0,26.0,31.92,8.0,0.0,0.0,0.0,0.0,,30.2,14.8,110.0,1008.0,10.0,50.0,1065.8,3.8,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,16:00:00,2024-12-01 16:00:00,1733079600,26.0,26.0,29.81,7.0,0.0,0.0,0.0,0.0,,30.2,11.2,90.0,1008.0,10.0,25.0,967.5,3.5,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-01,17:00:00,2024-12-01 17:00:00,1733083200,26.0,26.0,29.81,7.0,0.0,0.0,0.0,0.0,,29.5,14.8,90.0,1008.0,10.0,17.4,795.0,2.9,8.0,Clear,clear-day,obs
2024-12-01,18:00:00,2024-12-01 18:00:00,1733086800,27.0,26.2,24.48,5.0,0.0,0.0,0.0,0.0,,25.2,13.0,90.0,1008.0,10.0,10.9,557.7,2.0,6.0,Clear,clear-day,obs
2024-12-01,19:00:00,2024-12-01 19:00:00,1733090400,24.9,24.9,35.43,8.6,0.0,0.0,0.0,0.0,,20.2,5.5,342.0,1006.2,14.9,9.7,305.9,1.1,3.0,Clear,clear-day,obs
2024-12-01,20:00:00,2024-12-01 20:00:00,1733094000,22.8,22.8,45.84,10.5,0.0,0.0,0.0,0.0,,17.6,0.1,1.0,1007.0,14.9,10.0,142.8,0.5,1.0,Clear,clear-day,obs
2024-12-01,21:00:00,2024-12-01 21:00:00,1733097600,21.7,21.7,49.68,10.7,0.0,0.0,0.0,0.0,,14.4,0.3,1.0,1007.9,14.9,0.0,9.7,0.0,0.0,Clear,clear-night,obs
2024-12-01,22:00:00,2024-12-01 22:00:00,1733101200,20.3,20.3,51.71,10.0,0.0,0.0,0.0,0.0,,11.2,0.2,340.0,1009.1,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-01,23:00:00,2024-12-01 23:00:00,1733104800,19.2,19.2,56.16,10.3,0.0,0.0,0.0,0.0,,9.0,0.1,230.0,1010.1,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,00:00:00,2024-12-02 00:00:00,1733108400,18.7,18.7,54.99,9.5,0.0,0.0,0.0,0.0,,10.4,0.1,140.0,1011.2,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,01:00:00,2024-12-02 01:00:00,1733112000,20.2,20.2,42.61,7.1,0.0,0.0,0.0,0.0,,11.5,7.6,160.0,1011.3,12.8,33.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-02,02:00:00,2024-12-02 02:00:00,1733115600,20.1,20.1,37.66,5.2,0.0,0.0,0.0,0.0,,9.7,16.6,140.0,1013.5,12.8,55.5,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-02,03:00:00,2024-12-02 03:00:00,1733119200,18.1,18.1,36.01,2.8,0.0,0.0,0.0,0.0,,11.5,0.3,180.0,1014.0,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,04:00:00,2024-12-02 04:00:00,1733122800,17.7,17.7,36.84,2.8,0.0,0.0,0.0,0.0,,13.7,11.2,140.0,1013.7,12.8,8.6,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,05:00:00,2024-12-02 05:00:00,1733126400,16.0,16.0,36.33,1.1,0.0,0.0,0.0,0.0,,13.0,7.6,140.0,1013.6,12.8,13.1,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,06:00:00,2024-12-02 06:00:00,1733130000,12.7,12.7,49.65,2.5,0.0,0.0,0.0,0.0,,12.6,0.1,160.0,1013.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,07:00:00,2024-12-02 07:00:00,1733133600,12.2,12.2,53.27,2.9,0.0,0.0,0.0,0.0,,10.1,0.1,140.0,1014.3,14.9,0.0,20.9,0.1,0.0,Clear,clear-day,obs
2024-12-02,08:00:00,2024-12-02 08:00:00,1733137200,15.7,15.7,38.42,1.6,0.0,0.0,0.0,0.0,,15.8,0.3,110.0,1014.2,14.9,0.0,192.9,0.7,2.0,Clear,clear-day,obs
2024-12-02,09:00:00,2024-12-02 09:00:00,1733140800,17.7,17.7,32.35,0.9,0.0,0.0,0.0,0.0,,24.1,7.8,32.0,1013.4,14.9,0.0,402.9,1.5,4.0,Clear,clear-day,obs
2024-12-02,10:00:00,2024-12-02 10:00:00,1733144400,18.7,18.7,34.09,2.5,0.0,0.0,0.0,0.0,,27.4,5.7,22.0,1013.3,14.9,0.0,651.4,2.3,7.0,Clear,clear-day,obs
2024-12-02,11:00:00,2024-12-02 11:00:00,1733148000,19.5,19.5,34.4,3.4,0.0,0.0,0.0,0.0,,30.6,5.6,159.0,1012.5,14.9,0.0,850.3,3.1,9.0,Clear,clear-day,obs
2024-12-02,12:00:00,2024-12-02 12:00:00,1733151600,20.2,20.2,22.09,-2.2,0.0,0.0,0.0,0.0,,31.3,12.8,140.0,1012.3,12.8,0.0,999.1,3.6,10.0,Clear,clear-day,obs
2024-12-02,13:00:00,2024-12-02 13:00:00,1733155200,21.6,21.6,32.47,4.4,0.0,0.0,0.0,0.0,,30.6,9.5,52.0,1011.5,14.9,1.8,1095.8,3.9,10.0,Clear,clear-day,obs
2024-12-02,14:00:00,2024-12-02 14:00:00,1733158800,21.9,21.9,31.4,4.2,0.0,0.0,0.0,0.0,,29.9,11.2,53.0,1011.2,14.9,16.7,1114.2,4.0,10.0,Clear,clear-day,obs
2024-12-02,15:00:00,2024-12-02 15:00:00,1733162400,23.6,23.6,30.29,5.1,0.0,0.0,0.0,0.0,,28.8,9.5,52.0,1010.3,14.9,0.5,1060.5,3.8,10.0,Clear,clear-day,obs
2024-12-02,16:00:00,2024-12-02 16:00:00,1733166000,24.1,24.1,30.45,5.6,0.0,0.0,0.0,0.0,,27.4,9.4,51.0,1009.5,14.9,16.7,940.0,3.4,9.0,Clear,clear-day,obs
2024-12-02,17:00:00,2024-12-02 17:00:00,1733169600,24.7,24.7,29.01,5.4,0.0,0.0,0.0,0.0,,23.4,9.6,90.0,1009.4,14.9,0.0,746.1,2.7,7.0,Clear,clear-day,obs
2024-12-02,18:00:00,2024-12-02 18:00:00,1733173200,24.6,24.6,28.7,5.2,0.0,0.0,0.0,0.0,,18.4,9.5,72.0,1009.4,14.9,0.0,579.3,2.1,6.0,Clear,clear-day,obs
2024-12-02,19:00:00,2024-12-02 19:00:00,1733176800,23.9,23.9,28.88,4.7,0.0,0.0,0.0,0.0,,16.9,9.4,110.0,1009.4,14.9,7.7,359.1,1.3,4.0,Clear,clear-day,obs
2024-12-02,20:00:00,2024-12-02 20:00:00,1733180400,22.4,22.4,33.79,5.7,0.0,0.0,0.0,0.0,,15.8,5.5,91.0,1010.2,14.9,0.0,149.6,0.5,1.0,Clear,clear-day,obs
2024-12-02,21:00:00,2024-12-02 21:00:00,1733184000,19.4,19.4,43.24,6.6,0.0,0.0,0.0,0.0,,13.7,0.0,4.0,1010.7,14.9,0.0,10.4,0.0,0.0,Clear,clear-night,obs
2024-12-02,22:00:00,2024-12-02 22:00:00,1733187600,18.2,18.2,40.07,4.4,0.0,0.0,0.0,0.0,,10.4,5.3,232.0,1011.7,14.9,13.2,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-02,23:00:00,2024-12-02 23:00:00,1733191200,18.1,18.1,41.62,4.9,0.0,0.0,0.0,0.0,,14.4,7.4,202.0,1012.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,00:00:00,2024-12-03 00:00:00,1733194800,18.7,18.7,37.04,3.7,0.0,0.0,0.0,0.0,,16.6,5.6,159.0,1013.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,01:00:00,2024-12-03 01:00:00,1733198400,20.1,20.1,23.78,-1.3,0.0,0.0,0.0,0.0,,16.2,9.4,180.0,1013.7,12.8,1.6,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,02:00:00,2024-12-03 02:00:00,1733202000,19.8,19.8,24.19,-1.3,0.0,0.0,0.0,0.0,,10.1,11.2,180.0,1014.3,12.8,8.8,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,03:00:00,2024-12-03 03:00:00,1733205600,16.2,16.2,38.47,2.1,0.0,0.0,0.0,0.0,,9.4,7.8,141.0,1013.6,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,04:00:00,2024-12-03 04:00:00,1733209200,17.2,17.2,29.42,-0.8,0.0,0.0,0.0,0.0,,18.7,13.0,180.0,1013.5,12.8,1.5,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,05:00:00,2024-12-03 05:00:00,1733212800,16.8,16.8,31.78,-0.1,0.0,0.0,0.0,0.0,,19.4,11.2,180.0,1013.5,12.8,0.6,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,06:00:00,2024-12-03 06:00:00,1733216400,13.6,13.6,48.87,3.1,0.0,0.0,0.0,0.0,,18.7,5.5,229.0,1012.8,14.9,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-03,07:00:00,2024-12-03 07:00:00,1733220000,13.2,13.2,50.95,3.3,0.0,0.0,0.0,0.0,,18.4,0.0,0.0,1013.5,14.9,0.8,22.0,0.1,0.0,Clear,clear-day,obs
2024-12-03,08:00:00,2024-12-03 08:00:00,1733223600,16.4,16.4,46.73,4.9,0.0,0.0,0.0,0.0,,23.8,0.4,140.0,1013.6,14.9,0.0,183.6,0.7,2.0,Clear,clear-day,obs
2024-12-03,09:00:00,2024-12-03 09:00:00,1733227200,19.7,19.7,35.5,4.0,0.0,0.0,0.0,0.0,,24.5,9.5,140.0,1013.4,14.9,0.2,390.8,1.4,4.0,Clear,clear-day,obs
2024-12-03,10:00:00,2024-12-03 10:00:00,1733230800,21.6,21.6,35.41,5.7,0.0,0.0,0.0,0.0,,23.4,11.4,140.0,1012.7,14.9,0.0,639.1,2.3,6.0,Clear,clear-day,obs
2024-12-03,11:00:00,2024-12-03 11:00:00,1733234400,22.6,22.6,32.5,5.3,0.0,0.0,0.0,0.0,,21.6,7.7,72.0,1012.3,14.9,0.0,835.2,3.0,8.0,Clear,clear-day,obs
2024-12-03,12:00:00,2024-12-03 12:00:00,1733238000,24.9,24.9,22.05,1.7,0.0,0.0,0.0,0.0,,19.8,14.6,140.0,1011.5,12.8,0.0,985.9,3.5,10.0,Clear,clear-day,obs
2024-12-03,13:00:00,2024-12-03 13:00:00,1733241600,26.0,26.0,21.01,2.0,0.0,0.0,0.0,0.0,,21.6,13.0,90.0,1012.0,10.0,3.1,1041.0,3.7,10.0,Clear,clear-day,obs
2024-12-03,14:00:00,2024-12-03 14:00:00,1733245200,25.6,25.6,29.44,6.5,0.0,0.0,0.0,0.0,,21.6,7.7,109.0,1009.4,14.9,0.5,995.2,3.6,10.0,Clear,clear-day,obs
2024-12-03,15:00:00,2024-12-03 15:00:00,1733248800,28.0,26.7,18.68,2.0,0.0,0.0,0.0,0.0,,23.0,14.8,50.0,1011.0,10.0,25.0,955.9,3.4,10.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,16:00:00,2024-12-03 16:00:00,1733252400,28.0,26.7,18.68,2.0,0.0,0.0,0.0,0.0,,19.8,7.6,140.0,1010.0,10.0,25.0,869.1,3.1,9.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,17:00:00,2024-12-03 17:00:00,1733256000,29.0,27.4,20.31,4.0,0.0,0.0,0.0,0.0,,19.4,11.2,140.0,1009.0,10.0,25.0,739.9,2.7,7.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,18:00:00,2024-12-03 18:00:00,1733259600,29.0,27.4,20.31,4.0,0.0,0.0,0.0,0.0,,20.5,7.6,50.0,1008.0,10.0,50.0,573.1,2.1,6.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,19:00:00,2024-12-03 19:00:00,1733263200,24.7,24.7,40.09,10.2,0.0,0.0,0.0,0.0,,24.5,0.2,53.0,1007.1,14.9,59.7,328.9,1.2,3.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,20:00:00,2024-12-03 20:00:00,1733266800,28.0,26.8,23.08,5.0,0.0,0.0,0.0,0.0,,29.9,9.4,50.0,1009.0,10.0,50.0,151.8,0.5,2.0,Partially cloudy,partly-cloudy-day,obs
2024-12-03,21:00:00,2024-12-03 21:00:00,1733270400,22.8,22.8,43.02,9.5,0.0,0.0,0.0,0.0,,32.0,0.2,210.0,1007.3,14.9,88.9,10.1,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-03,22:00:00,2024-12-03 22:00:00,1733274000,23.1,23.1,39.33,8.5,0.0,0.0,0.0,0.0,,24.8,7.5,200.0,1008.1,14.9,89.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-03,23:00:00,2024-12-03 23:00:00,1733277600,22.6,22.6,37.32,7.3,0.0,0.0,0.0,0.0,,19.1,0.0,0.0,1008.1,14.9,59.9,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-04,00:00:00,2024-12-04 00:00:00,1733281200,22.2,22.2,35.05,6.0,0.0,0.0,0.0,0.0,,14.0,5.4,360.0,1009.0,12.8,33.3,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-04,01:00:00,2024-12-04 01:00:00,1733284800,22.1,22.1,37.94,7.1,0.0,0.0,0.0,0.0,,12.6,3.6,288.7,1009.3,12.8,27.8,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night,obs
2024-12-04,02:00:00,2024-12-04 02:00:00,1733288400,22.0,22.0,37.36,6.8,0.0,0.0,0.0,0.0,,10.4,9.4,90.0,1008.8,12.8,16.7,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-04,03:00:00,2024-12-04 03:00:00,1733292000,17.7,17.7,53.9,8.3,0.0,0.0,0.0,0.0,,6.1,11.0,229.0,1008.1,14.9,0.2,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-04,04:00:00,2024-12-04 04:00:00,1733295600,20.2,20.2,42.13,6.9,0.0,0.0,0.0,0.0,,4.0,3.6,344.9,1007.7,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-04,05:00:00,2024-12-04 05:00:00,1733299200,18.9,18.9,46.48,7.2,0.0,0.0,0.0,0.0,,4.3,5.4,160.0,1007.8,12.8,0.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-04,06:00:00,2024-12-04 06:00:00,1733302800,17.7,17.7,52.53,7.9,0.0,0.0,0.0,0.0,,5.0,5.4,220.0,1008.1,12.8,10.0,0.0,0.0,0.0,Clear,clear-night,obs
2024-12-04,07:00:00,2024-12-04 07:00:00,1733306400,16.1,16.1,53.67,6.7,0.0,0.0,0.0,0.0,,6.1,0.2,180.0,1009.1,14.9,0.0,23.3,0.1,0.0,Clear,clear-day,obs
2024-12-04,08:00:00,2024-12-04 08:00:00,1733310000,19.4,19.4,47.73,8.0,0.0,0.0,0.0,0.0,,11.5,7.7,131.0,1009.1,14.9,0.0,191.5,0.7,2.0,Clear,clear-day,obs
2024-12-04,09:00:00,2024-12-04 09:00:00,1733313600,22.6,22.6,40.53,8.5,0.0,0.0,0.0,0.0,,16.6,9.5,111.0,1009.1,14.9,0.0,418.9,1.5,4.0,Clear,clear-day,obs
2024-12-04,10:00:00,2024-12-04 10:00:00,1733317200,23.6,23.6,37.41,8.3,0.0,0.0,0.0,0.0,,19.1,9.6,91.0,1009.2,14.9,0.0,642.8,2.3,6.0,Clear,clear-day,obs
2024-12-04,11:00:00,2024-12-04 11:00:00,1733320800,25.0,25.0,36.78,9.3,0.0,0.0,0.0,0.0,,20.9,5.7,71.0,1008.9,14.9,0.0,838.7,3.0,8.0,Clear,clear-day,obs
2024-12-04,12:00:00,2024-12-04 12:00:00,1733324400,26.0,26.0,35.35,9.6,0.0,0.0,0.0,0.0,,21.2,7.8,90.0,1008.2,14.9,0.0,986.8,3.6,10.0,Clear,clear-day,obs
2024-12-04,13:00:00,2024-12-04 13:00:00,1733328000,26.9,26.6,36.45,10.7,0.0,0.0,0.0,0.0,,23.0,5.6,23.0,1007.6,14.9,0.0,1073.3,3.9,10.0,Clear,clear-day,obs
2024-12-04,14:00:00,2024-12-04 14:00:00,1733331600,28.6,27.6,31.51,10.1,0.0,0.0,0.0,0.0,,22.7,7.6,70.0,1005.6,14.9,0.5,1102.3,4.0,10.0,Clear,clear-day,obs
